Plant Code,Generator ID,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),time
63656,PS1,N, ,Y,2.9,2021
63657,TC3,N, ,Y,1.4,2021
63658,TC3,N, ,Y,1.4,2021
63659,BOWDN,N, ,N, ,2021
63660,M72W,N, ,N, ,2021
63663,W0053,N, ,N, ,2021
63664,W0055,N, ,N, ,2021
63667,SAS,N, ,N, ,2021
63668,URI,Y,28,N, ,2021
63672,LV,N, ,N, ,2021
63674,DEDEA,N, ,N, ,2021
63675,TROYL,Y,2,N, ,2021
63678,PAUL,N, ,Y,1.4,2021
63679,LAUR,N, ,Y,1.4,2021
63680,HERTZ,N, ,Y,1.4,2021
63681,13,Y,2,N, ,2021
63681,14,Y,2,N, ,2021
63682,BLCS,N, ,Y,1.4,2021
63683,CRLSN,N, ,Y,1.4,2021
63684,HAMR,N, ,Y,1.4,2021
63689,RLFS,N, ,N, ,2021
63690,PV1,N, ,N, ,2021
63691,13502,N, ,N, ,2021
63692,13504,N, ,N, ,2021
63693,13503,N, ,N, ,2021
63694,13501,N, ,N, ,2021
63695,13502,N, ,N, ,2021
63696,WEST,N, ,N, ,2021
63697,13440,N, ,N, ,2021
63698,GALLO,N, ,N, ,2021
63718,CR,N, ,Y,3.1,2021
63720,PGR23,N, ,N, ,2021
63721,COOLS,N, ,N, ,2021
63722,PV1,Y,29.1,N, ,2021
63724,HAYF1,N, ,Y,1.4,2021
63725,HAYF3,N, ,Y,1.4,2021
63726,PSCTY,N, ,Y,1.4,2021
63727,SLATE,N, ,N, ,2021
63729,MT1,N, ,N, ,2021
63732,11630,N, ,N, ,2021
63733,11631,N, ,N, ,2021
63734,11632,N, ,N, ,2021
63741,USBCS,N, ,Y,1,2021
63742,USVIC,N, ,Y,1,2021
63743,SOLWY,N, ,Y,1.4,2021
63744,HUBER,N, ,Y,1,2021
63745,GVSO,N, ,N, ,2021
63746,MYSO,N, ,N, ,2021
63747,GRA,N, ,Y,3,2021
63748,MHW,N, ,N, ,2021
63749,MHE,N, ,N, ,2021
63750,BLU,N, ,N, ,2021
63751,UND,N, ,N, ,2021
63752,GRA,N, ,N, ,2021
63753,218,Y,1.6,N, ,2021
63754,SBI01,N, ,N, ,2021
63756,DGSC1,N, ,N, ,2021
63758,KROLH,Y,1.8,N, ,2021
63759,BALGR,N, ,N, ,2021
63760,WHRSA,N, ,N, ,2021
63761,SSCLC,N, ,N, ,2021
63761,SSCLD,N, ,N, ,2021
63762,SILVA,N, ,N, ,2021
63762,SILVB,N, ,N, ,2021
63762,SILVC,N, ,N, ,2021
63763,ATPV,N, ,N, ,2021
63764,TXEB1,N, ,N, ,2021
63768,PAEH2,N, ,N, ,2021
63769,TXBC1,N, ,N, ,2021
63770,COBH1,N, ,N, ,2021
63772,1394,N, ,Y,1.7,2021
63774,KRS,N, ,Y,1,2021
63778,3,N, ,N, ,2021
63779,4,N, ,N, ,2021
63780,JOHN2,N, ,Y,2,2021
63781,LIV4,N, ,Y,2,2021
63786,BMSF,N, ,N, ,2021
63790,FULT,X, ,Y,2.8,2021
63791,SOB01,N, ,Y,1.4,2021
63792,SVH01,N, ,Y,1,2021
63793,STU01,N, ,Y,1,2021
63794,ST001,N, ,Y,1.4,2021
63795,2,N, ,N, ,2021
63796,1,N, ,N, ,2021
63800,23,N, ,Y,3.1,2021
63801,1,N, ,N, ,2021
63804,PAR,N, ,Y,4.7,2021
63805,WIL,N, ,Y,5,2021
63807,PGR29,N, ,N, ,2021
63810,PGR24,N, ,N, ,2021
63814,ODOM,N, ,N, ,2021
63816,RJC01,N, ,N, ,2021
63817,HIN01,N, ,Y,1.4,2021
63819,BET01,N, ,Y,1.4,2021
63820,HUN01,N, ,Y,1.4,2021
63821,HUN02,N, ,Y,1.4,2021
63823,BS1,N, ,Y,2.8,2021
63824,HS1,N, ,Y,2.9,2021
63825,LLCHI,N, ,N, ,2021
63830,CFS,N, ,N, ,2021
63833,BB,N, ,N, ,2021
63835,PV1,N, ,N, ,2021
63836,PV1,N, ,N, ,2021
63837,PV1,N, ,N, ,2021
63839,1113,N, ,N, ,2021
63842,PGR25,N, ,N, ,2021
63844,FTCAL,N, ,N, ,2021
63854,8175C,N, ,N, ,2021
63855,8175E,N, ,N, ,2021
63856,8175D,N, ,N, ,2021
63857,8175B,N, ,N, ,2021
63858,8175A,N, ,N, ,2021
63859,RCTR,N, ,N, ,2021
63860,ESEC,N, ,N, ,2021
63861,INLP,N, ,N, ,2021
63869,DGIBM,Y,9.7,N, ,2021
63887,EBMSS,N, ,Y,1.4,2021
63888,PF3CH,N, ,N, ,2021
63889,PF2CH,N, ,N, ,2021
63892,LILY,N, ,N, ,2021
63893,MAIN1,N, ,Y,2.6,2021
63893,MAIN2,N, ,N, ,2021
63893,MAIN3,N, ,Y,4.1,2021
63894,MILPV,N, ,N, ,2021
63895,AUGPV,N, ,N, ,2021
63896,FAIPV,N, ,N, ,2021
63897,OXFPV,N, ,N, ,2021
63899,CORN,N, ,Y,1.5,2021
63903,PINE1,N, ,N, ,2021
63904,FAIR1,N, ,N, ,2021
63905,ASKYS,N, ,N, ,2021
63906,142,N, ,N, ,2021
63908,SS17,N, ,N, ,2021
63917,8030A,N, ,N, ,2021
63925,RILEY,N, ,N, ,2021
63926,FRIV,N, ,N, ,2021
63928,6701,Y,2.1,N, ,2021
63929,TROY1,N, ,N, ,2021
63932,TITN1,N, ,N, ,2021
63934,CGS,N, ,N, ,2021
63935,CGS,N, ,N, ,2021
63936,CGS,N, ,N, ,2021
63937,CGS,N, ,N, ,2021
63938,CGS,N, ,N, ,2021
63939,CGS,N, ,N, ,2021
63940,CEN40,N, ,N, ,2021
63942,SUNBI,N, ,N, ,2021
63944,BHF,Y,4.6,N, ,2021
63945,CLIN,N, ,Y,2.9,2021
63946,VERM,N, ,Y,2.7,2021
63947,579,Y,2.6,N, ,2021
63948,CS1,N, ,Y,2.8,2021
63949,CORT2,N, ,N, ,2021
63950,ERVIN,N, ,Y,1.3,2021
63951,LENA,N, ,N, ,2021
63952,RIDGE,N, ,N, ,2021
63953,EASTP,N, ,Y,3,2021
63954,MENDS,N, ,N, ,2021
63956,223,N, ,N, ,2021
63957,221,N, ,N, ,2021
63958,1,N, ,N, ,2021
63959,1,N, ,N, ,2021
63960,1,N, ,N, ,2021
63961,1,N, ,N, ,2021
63962,1,N, ,N, ,2021
63963,1,N, ,N, ,2021
63964,1,N, ,N, ,2021
63965,1,N, ,N, ,2021
63966,FS12,N, ,Y,1,2021
63967,CDB1,Y,1,N, ,2021
63967,CDB2,N, ,N, ,2021
63968,GSI,Y,1.5,N, ,2021
63969,SS35,N, ,N, ,2021
63970,10020,N, ,Y,1.1,2021
63971,CCUA,Y,1.9,N, ,2021
63973,CARD,N, ,N, ,2021
63974,HAYES,N, ,N, ,2021
63975,HARS,N, ,N, ,2021
63976,959,N, ,N, ,2021
63978,PV1,N, ,N, ,2021
63979,VINSN,N, ,N, ,2021
63986,10136,Y,1.1,N, ,2021
63989,PETE,N, ,Y,2,2021
63990,KISH,N, ,Y,2,2021
63991,NOS,N, ,N, ,2021
63992,VUL,N, ,Y,2,2021
63993,FTF02,Y,1.1,N, ,2021
63994,MWF01,N, ,Y,1.2,2021
63997,PHS01,N, ,Y,6.6,2021
64000,DRC,N, ,N, ,2021
64001,CAMEL,N, ,N, ,2021
64002,11629,N, ,N, ,2021
64006,SS33,N, ,N, ,2021
64007,SS28,N, ,N, ,2021
64008,MS,N, ,N, ,2021
64009,BS,N, ,N, ,2021
64010,ENX06,Y,13,N, ,2021
64011,6359,N, ,N, ,2021
64013,6344,N, ,N, ,2021
64014,7405,N, ,N, ,2021
64015,ENX05,Y,20,N, ,2021
64016,6777,N, ,N, ,2021
64017,7405,N, ,N, ,2021
64018,7724,N, ,N, ,2021
64019,ATLA,N, ,N, ,2021
64020,PV1,N, ,N, ,2021
64021,225,N, ,N, ,2021
64022,SS22,N, ,N, ,2021
64023,246,N, ,N, ,2021
64024,262,Y,2,N, ,2021
64025,297,Y,1.5,N, ,2021
64026,SF1,N, ,N, ,2021
64028,EMDF,Y,3.3,N, ,2021
64029,TC3,N, ,Y,1.2,2021
64030,GEN1,N, ,N, ,2021
64031,228,Y,2,N, ,2021
64033,GS,N, ,N, ,2021
64034,SS25,N, ,N, ,2021
64035,POWTN,N, ,N, ,2021
64040,1,N, ,N, ,2021
64041,4683,N, ,N, ,2021
64042,3958,N, ,N, ,2021
64043,6778,N, ,Y,2,2021
64044,7141,N, ,N, ,2021
64045,4648,N, ,N, ,2021
64046,7140,N, ,N, ,2021
64048,SS29,N, ,N, ,2021
64049,NCRC,Y,2,N, ,2021
64055,WOC,Y,5,N, ,2021
64056,TLU01,N, ,N, ,2021
64058,FREE,N, ,Y,2.5,2021
64059,WSIDE,N, ,Y,2.9,2021
64060,SELCO,N, ,N, ,2021
64061,HEWNB,N, ,N, ,2021
64072,CR1,N, ,N, ,2021
64078,PSLLC,N, ,N, ,2021
64079,CS,N, ,N, ,2021
64080,1,N, ,N, ,2021
64084,BR1CS,N, ,Y,7.6,2021
64085,CPRI2,N, ,Y,2.6,2021
64087,BR2CS,N, ,Y,7.6,2021
64090,NYR12,Y,7.6,N, ,2021
64091,MROCS,N, ,Y,7.1,2021
64092,GLSCS,N, ,Y,7.6,2021
64093,MOSO,Y,28,N, ,2021
64096,248,N, ,Y,1.4,2021
64097,232,N, ,N, ,2021
64098,1,N, ,N, ,2021
64098,2,N, ,N, ,2021
64098,5,N, ,N, ,2021
64099,TWEIT,N, ,N, ,2021
64100,MORG,N, ,Y,2.9,2021
64101,259,Y,3.8,N, ,2021
64102,GE19H,N, ,Y,10.4,2021
64103,DH002,N, ,N, ,2021
64104,MAV02,N, ,N, ,2021
64105,MAV03,N, ,N, ,2021
64106,MAV05,N, ,N, ,2021
64107,CPMA1,N, ,Y,5.8,2021
64108,CPRI7,N, ,Y,21.3,2021
64109,CPMA2,N, ,Y,6,2021
64110,CPMA6,N, ,Y,5.8,2021
64111,CPRI5,N, ,Y,2.2,2021
64112,CPMA3,N, ,Y,3.6,2021
64113,CPRI1,N, ,Y,6.3,2021
64114,CPRI4,N, ,Y,1.6,2021
64115,CPMA4,N, ,Y,1.7,2021
64116,CPRI6,N, ,Y,2.7,2021
64117,MLS01,N, ,N, ,2021
64118,N97S2,N, ,N, ,2021
64119,NS2,N, ,N, ,2021
64120,CPMA5,N, ,Y,2.5,2021
64121,SCS2,N, ,N, ,2021
64122,MARL,N, ,Y,2.9,2021
64124,BREW,N, ,Y,2.7,2021
64124,BREW2,N, ,Y,2.7,2021
64125,TWNSD,N, ,Y,5,2021
64126,ORNGE,N, ,Y,2.9,2021
64127,PODNQ,N, ,Y,3.7,2021
64128,WPRS,N, ,Y,3,2021
64129,EBARS,N, ,Y,5,2021
64137,GEN1,N, ,N, ,2021
64140,BSBPV,N, ,Y,1.7,2021
64144,HMS01,Y,80,N, ,2021
64147,DRAPV,N, ,N, ,2021
64150,LANCR,N, ,N, ,2021
64151,PERRY,N, ,N, ,2021
64152,SNAKE,N, ,N, ,2021
64153,NOVAK,N, ,Y,1.4,2021
64158,MECH,N, ,N, ,2021
64159,MRG2,N, ,Y,2.9,2021
64162,7759A,N, ,Y,2.2,2021
64169,BEACH,N, ,N, ,2021
64170,MBPV,Y,1.7,N, ,2021
64173,1305,N, ,N, ,2021
64174,1303,N, ,N, ,2021
64175,1302,N, ,N, ,2021
64176,1304,N, ,N, ,2021
64179,17000,Y,2.2,N, ,2021
64180,19002,Y,3.2,N, ,2021
64182,DRAPV,N, ,N, ,2021
64184,DRAPV,N, ,Y,1,2021
64185,DRAPV,N, ,Y,4.3,2021
64187,DRAPV,Y,1.7,N, ,2021
64190,82803,N, ,N, ,2021
64191,LUMP,N, ,N, ,2021
64192,BB08,N, ,N, ,2021
64193,MR01,N, ,N, ,2021
64194,313,Y,1.7,N, ,2021
64195,313,Y,1.3,N, ,2021
64198,HRPV,N, ,N, ,2021
64200,JSG,Y,1.2,N, ,2021
64201,MC1B,N, ,Y,2.9,2021
64201,MCDH,N, ,Y,2.9,2021
64204,ELARA,N, ,N, ,2021
64211,BAXLY,N, ,N, ,2021
64217,BLAIR,N, ,Y,1,2021
64218,MADIS,N, ,Y,1,2021
64219,FEW,N, ,Y,1,2021
64220,WOC,Y,6.9,N, ,2021
64221,WOC,Y,5,N, ,2021
64222,1,N, ,N, ,2021
64223,1,N, ,N, ,2021
64224,DPS,N, ,N, ,2021
64225,PROS1,N, ,N, ,2021
64226,CURRY,N, ,N, ,2021
64227,12001,N, ,N, ,2021
64228,BLGS,N, ,Y,2.7,2021
64229,IROQ,N, ,Y,2.8,2021
64231,3093,Y,4.6,N, ,2021
64232,6554,Y,2.6,N, ,2021
64237,002,N, ,N, ,2021
64238,018,N, ,N, ,2021
64243,SULL,N, ,Y,2.9,2021
64244,SAND3,N, ,N, ,2021
64245,SAND5,N, ,N, ,2021
64246,PERU2,N, ,N, ,2021
64247,RICH5,N, ,N, ,2021
64248,SAND4,N, ,N, ,2021
64251,PICK1,N, ,N, ,2021
64254,KENT,N, ,Y,2.7,2021
64257,SCHU,N, ,Y,2.9,2021
64261,361,Y,1.3,N, ,2021
64262,453,Y,1.3,N, ,2021
64263,364,Y,1.3,N, ,2021
64264,298,N, ,N, ,2021
64265,263,Y,2,N, ,2021
64266,264,N, ,Y,2,2021
64267,265,Y,2.7,N, ,2021
64268,280,Y,2.7,N, ,2021
64269,KANK,N, ,Y,2.8,2021
64270,COLT1,N, ,N, ,2021
64271,018,N, ,N, ,2021
64273,018,N, ,N, ,2021
64275,BNF,N, ,N, ,2021
64276,FM,N, ,N, ,2021
64277,GD,N, ,N, ,2021
64278,LIDA,N, ,N, ,2021
64279,LTF,N, ,N, ,2021
64280,MJ,N, ,N, ,2021
64281,MTF,N, ,N, ,2021
64282,PE,N, ,N, ,2021
64283,TRS,N, ,N, ,2021
64284,TRC50,N, ,N, ,2021
64285,WA1,N, ,N, ,2021
64286,WA2,N, ,N, ,2021
64288,RECBJ,N, ,N, ,2021
64290,IPAT2,N, ,N, ,2021
64299,MEL,N, ,Y,3.9,2021
64300,FORTD,N, ,N, ,2021
64301,WILLO,N, ,N, ,2021
64302,GEN1,N, ,N, ,2021
64303,GEN1,N, ,N, ,2021
64304,GEN1,N, ,N, ,2021
64305,TCL1,N, ,N, ,2021
64306,TCI2,N, ,N, ,2021
64307,NOSS,N, ,N, ,2021
64308,HLDBG,N, ,N, ,2021
64310,CORN,N, ,Y,5,2021
64311,SFS08,N, ,N, ,2021
64325,PROSP,Y,225,N, ,2021
64327,GEN1,N, ,N, ,2021
64328,GRIG,N, ,Y,2.9,2021
64329,EAST,N, ,Y,2.3,2021
64330,LILY,N, ,Y,2.9,2021
64331,LENA,N, ,Y,2.6,2021
64333,WED7,N, ,Y,4,2021
64334,GDWH,N, ,Y,2.2,2021
64335,QUIT2,N, ,N, ,2021
64337,FNS,N, ,N, ,2021
64343,SBAR,N, ,Y,1.5,2021
64351,JFK8,Y,7,N, ,2021
64355,SC,N, ,Y,2,2021
64360,30001,N, ,N, ,2021
64362,30004,N, ,N, ,2021
64363,30008,N, ,N, ,2021
64364,30005,N, ,N, ,2021
64365,30003,N, ,N, ,2021
64366,30007,N, ,N, ,2021
64367,30006,N, ,N, ,2021
64370,PLFD1,N, ,Y,1,2021
64371,CORT1,N, ,N, ,2021
64372,SNGFD,N, ,N, ,2021
64373,CLAY1,N, ,N, ,2021
64374,NRWCH,N, ,N, ,2021
64376,TRANQ,N, ,N, ,2021
64379,467,Y,2.2,N, ,2021
64380,464,Y,2.6,N, ,2021
64385,304,N, ,N, ,2021
64386,GLCRV,N, ,Y,4.8,2021
64387,QBS,N, ,N, ,2021
64388,TRUCO,Y,1.5,N, ,2021
64389,NIAGS,Y,5.7,N, ,2021
64391,FWBP1,Y,2.4,N, ,2021
64392,CVS1,N, ,N, ,2021
64395,DRAPV,Y,5.6,N, ,2021
64396,EMSJN,Y,4.1,N, ,2021
64397,EMSJN,Y,1.6,N, ,2021
64398,EMSUN,Y,1.8,N, ,2021
64400,BYUHI,N, ,N, ,2021
64401,CSUSJ,Y,1.7,N, ,2021
64402,ELDCO,N, ,Y,1.5,2021
64403,CSUCI,Y,3.7,N, ,2021
64404,CPTPV,N, ,N, ,2021
64404,GFTPV,N, ,N, ,2021
64406,EMMOR,Y,2.4,N, ,2021
64409,ANDER,N, ,N, ,2021
64410,BRIAR,N, ,N, ,2021
64411,DELAN,N, ,N, ,2021
64412,GMINE,N, ,N, ,2021
64413,SCHUL,Y,1.4,N, ,2021
64414,PONTC,N, ,N, ,2021
64415,ROCKF,N, ,N, ,2021
64416,SANDL,N, ,N, ,2021
64417,WILBR,N, ,N, ,2021
64418,BB000,N, ,N, ,2021
64419,ELM,N, ,Y,3.7,2021
64421,DEWIT,N, ,Y,2.7,2021
64422,NBOE1,N, ,Y,0.4,2021
64422,NBOE2,N, ,Y,0.6,2021
64422,NBOE3,N, ,Y,0.4,2021
64422,NBOE4,N, ,Y,0.1,2021
64426,WIL,N, ,N, ,2021
64431,PBS,N, ,N, ,2021
64432,BKS,N, ,Y,5.4,2021
64434,ROU,N, ,Y,3.3,2021
64435,TOW,, ,, ,2021
64436,WIL,N, ,Y,6.4,2021
64437,DRH,N, ,Y,3.7,2021
64438,VALLE,N, ,N, ,2021
64439,PINE,N, ,Y,3,2021
64441,266,N, ,N, ,2021
64443,GOLD,N, ,N, ,2021
64444,PARIS,N, ,N, ,2021
64445,PV1,N, ,N, ,2021
64446,AMGPV,N, ,N, ,2021
64450,GSF01,N, ,N, ,2021
64451,1583,N, ,Y,3,2021
64453,VOLNE,N, ,N, ,2021
64454,PV1,N, ,N, ,2021
64456,FAC13,N, ,N, ,2021
64457,FACCA,N, ,N, ,2021
64458,FAACW,N, ,N, ,2021
64459,FACG1,N, ,N, ,2021
64460,FACJF,N, ,N, ,2021
64461,FACMS,N, ,N, ,2021
64462,FACSH,N, ,N, ,2021
64463,FACWR,N, ,N, ,2021
64464,CLEN,N, ,Y,2.9,2021
64465,KERN,N, ,Y,2.8,2021
64466,LUKC,N, ,Y,2.9,2021
64467,MTMO,N, ,Y,2.9,2021
64468,BOIG,N, ,Y,3,2021
64470,FACIC,N, ,N, ,2021
64472,BERRY,N, ,N, ,2021
64473,NORMN,N, ,N, ,2021
64476,1102,N, ,N, ,2021
64477,1,N, ,N, ,2021
64478,1034,N, ,N, ,2021
64480,TC3,N, ,Y,1.2,2021
64482,STAVM,N, ,Y,1.4,2021
64487,HNKE,N, ,Y,1.4,2021
64496,FACHE,N, ,N, ,2021
64497,FACHA,N, ,N, ,2021
64498,FACG2,N, ,N, ,2021
64499,FACBH,Y,2,N, ,2021
64500,FACAN,Y,2,N, ,2021
64502,1,N, ,Y,1.9,2021
64503,PALM,N, ,Y,1.5,2021
64504,MED2,N, ,Y,1.5,2021
64506,COK,N, ,Y,5,2021
64517,DOJ,N, ,N, ,2021
64518,CIW,N, ,N, ,2021
64519,CENSP,N, ,N, ,2021
64521,CALSP,N, ,N, ,2021
64522,SOL1,N, ,N, ,2021
64523,ATASC,N, ,N, ,2021
64524,79100,Y,2.5,N, ,2021
64525,TB1,N, ,N, ,2021
64526,RABTH,N, ,N, ,2021
64527,16507,N, ,N, ,2021
64535,KOV4A,N, ,N, ,2021
64538,KOV4A,N, ,N, ,2021
64549,PV1,N, ,N, ,2021
64553,GEN01,N, ,N, ,2021
64554,BF,N, ,Y,5.3,2021
64555,BO,N, ,Y,5.8,2021
64556,BH,N, ,Y,6.8,2021
64557,RV,N, ,Y,6.8,2021
64559,WS,Y,7.5,Y,7.5,2021
64560,TSS,N, ,Y,6.6,2021
64561,TSN,N, ,Y,6.6,2021
64562,WAS,N, ,Y,2,2021
64565,GPAPA,N, ,N, ,2021
64569,GPACO,N, ,N, ,2021
64570,GPCOL,N, ,N, ,2021
64571,GPCOD,N, ,N, ,2021
64572,1,N, ,Y,4,2021
64573,1,N, ,Y,2,2021
64574,1,N, ,Y,2.7,2021
64575,1,N, ,Y,3.2,2021
64577,MIN,N, ,Y,1,2021
64578,SLT,N, ,Y,2,2021
64579,GEN1,N, ,N, ,2021
64580,GEN,N, ,N, ,2021
64582,GPSHA,N, ,N, ,2021
64583,GPWJE,N, ,N, ,2021
64584,GPFTF,N, ,N, ,2021
64585,GPHAR,N, ,N, ,2021
64586,GPPOL,N, ,N, ,2021
64587,1,N, ,Y,1.4,2021
64588,1,N, ,Y,7,2021
64589,1,N, ,Y,6,2021
64590,OBSFN,N, ,N, ,2021
64590,OBSFS,N, ,N, ,2021
64590,OBSFW,N, ,N, ,2021
64593,B1,Y,7.5,N, ,2021
64594,B1,Y,7.5,N, ,2021
64595,B1,Y,7.5,N, ,2021
64600,PLDPL,Y,3.8,N, ,2021
64601,PV,Y,2.2,N, ,2021
64602,KBR,N, ,Y,2,2021
64604,X0009,Y,1.8,N, ,2021
64605,64605,N, ,N, ,2021
64606,64606,N, ,N, ,2021
64608,64608,N, ,N, ,2021
64610,MDW6,N, ,N, ,2021
64611,2,N, ,N, ,2021
64617,BWW,N, ,Y,6.3,2021
64618,HAV,N, ,Y,3.6,2021
64620,MBD,N, ,Y,3,2021
64624,GEN1,N, ,N, ,2021
64627,BLD,N, ,Y,5,2021
64629,JMH,Y,1.8,N, ,2021
64642,HCSG,N, ,N, ,2021
64643,HVNM,N, ,N, ,2021
64644,WM,N, ,Y,1.8,2021
64645,MAS,N, ,Y,1.5,2021
64646,PITT,N, ,Y,2.8,2021
64647,QAB,N, ,Y,2.8,2021
64657,1,N, ,N, ,2021
64664,10604,N, ,Y,7.1,2021
64673,ACT,Y,4.2,N, ,2021
64674,VAN,N, ,N, ,2021
64675,NAP,Y,2.6,N, ,2021
64676,359,N, ,N, ,2021
64677,RYLND,N, ,N, ,2021
64678,WDH17,N, ,N, ,2021
64679,HS1,N, ,Y,6.9,2021
64680,CP1,N, ,Y,7,2021
64681,CP2,N, ,Y,2.8,2021
64682,ADA,N, ,N, ,2021
64687,VDH,Y,1,N, ,2021
64690,65004,N, ,N, ,2021
64692,533,N, ,N, ,2021
64693,299,N, ,N, ,2021
64696,DUNST,N, ,N, ,2021
64697,CGS,N, ,N, ,2021
64698,508,N, ,N, ,2021
64700,390,N, ,N, ,2021
64705,FHAF,N, ,N, ,2021
64708,C1BDN,N, ,N, ,2021
64714,RLK01,Y,4.5,N, ,2021
64715,DSNBR,N, ,Y,7.1,2021
64716,KNPPE,N, ,Y,6.3,2021
64719,GLNMR,Y,3.8,N, ,2021
64720,KNPPW,N, ,Y,6.1,2021
64721,RWEAV,N, ,Y,7.1,2021
64723,50835,N, ,Y,17.6,2021
64725,WLMRD,Y,5.9,N, ,2021
64731,MAPLE,N, ,Y,4,2021
64732,SEGU2,N, ,Y,2,2021
64733,WOOD2,N, ,Y,2,2021
64734,DOODS,N, ,N, ,2021
64735,OLMS2,N, ,Y,2,2021
64736,WOLFC,N, ,Y,2,2021
64741,MORG1,N, ,Y,2.9,2021
64742,MOR1B,N, ,Y,3,2021
64746,GSCS,Y,1.3,N, ,2021
64751,267,N, ,N, ,2021
64757,1,N, ,N, ,2021
64766,RCAM1,N, ,N, ,2021
64779,FRAN2,N, ,Y,2.3,2021
64781,WES,N, ,Y,6,2021
64782,TIV,N, ,Y,2.9,2021
64783,EPRO,N, ,Y,2.9,2021
64784,LJOHN,N, ,Y,2,2021
64785,WOOD,N, ,Y,2,2021
64786,HRCRK,N, ,Y,2,2021
64787,VIKNG,N, ,Y,2,2021
64788,FRHOL,N, ,Y,3,2021
64789,MORAI,N, ,Y,2,2021
64790,CHECK,N, ,Y,1.5,2021
64817,ENX10,N, ,N, ,2021
64818,C1STF,N, ,N, ,2021
64819,AECSR,N, ,N, ,2021
64820,OS,N, ,N, ,2021
64821,FLPS1,N, ,N, ,2021
64822,OS,N, ,N, ,2021
64823,FLPS2,N, ,N, ,2021
64824,FLPS3,N, ,N, ,2021
64825,FLPS4,N, ,N, ,2021
64826,FLPS5,N, ,N, ,2021
64827,FLPS6,N, ,N, ,2021
64828,FLPS7,N, ,N, ,2021
64830,OS,N, ,N, ,2021
64831,DIA7,N, ,N, ,2021
64836,CATAL,N, ,N, ,2021
64837,MARIN,N, ,N, ,2021
64843,SRWA1,N, ,N, ,2021
64846,PR000,N, ,N, ,2021
64860,286,N, ,N, ,2021
64861,392,N, ,N, ,2021
64862,515,N, ,N, ,2021
64863,284,N, ,N, ,2021
64866,USSWC,N, ,N, ,2021
64868,KEEV,N, ,Y,2.5,2021
64869,HLCSG,N, ,N, ,2021
64871,USSDA,N, ,N, ,2021
64874,SGEN1,Y,3.6,N, ,2021
64875,276FP,N, ,Y,7.6,2021
64876,0HAMP,N, ,Y,4.8,2021
64877,PV,N, ,N, ,2021
64879,PV,N, ,N, ,2021
64880,75020,N, ,Y,2,2021
64881,NMSUF,N, ,N, ,2021
64892,ERATH,N, ,N, ,2021
64905,MTMIL,N, ,N, ,2021
64906,512,N, ,N, ,2021
64907,511,N, ,N, ,2021
64918,NGCIL,N, ,N, ,2021
64919,FDXIL,N, ,N, ,2021
64920,GEHIL,N, ,N, ,2021
64930,514,N, ,N, ,2021
64932,513,N, ,N, ,2021
64967,LUTZ,Y,2.9,N, ,2021
64969,BAR01,Y,3.6,N, ,2021
64970,59FPV,N, ,Y,11.6,2021
64972,PROPH,N, ,Y,2,2021
64973,GALA,N, ,N, ,2021
64975,628,N, ,N, ,2021
64976,SPN01,Y,2.4,N, ,2021
64977,TORS1,N, ,N, ,2021
64978,BRIS1,N, ,N, ,2021
64979,WTRS1,N, ,N, ,2021
64980,SOL1,Y,0.2,N, ,2021
64980,SOL2,Y,0.7,N, ,2021
64990,MED1,N, ,N, ,2021
64991,JOHN,N, ,Y,1.5,2021
64992,CORN1,N, ,Y,1.2,2021
64994,6115,Y,1.6,N, ,2021
65002,WERL,N, ,Y,3.1,2021
65005,PV1,Y,2.7,N, ,2021
65013,MARIL,N, ,Y,2,2021
65016,GMS,N, ,N, ,2021
65022,BMS,N, ,N, ,2021
65029,BISSP,N, ,N, ,2021
65036,1,N, ,N, ,2021
65054,71CPV,N, ,Y,2.5,2021
65055,77FPV,N, ,Y,7,2021
65056,160PV,N, ,Y,7.4,2021
65057,299PV,N, ,Y,7,2021
65083,PV1,N, ,Y,3.1,2021
65084,PTKN,N, ,N, ,2021
65085,PV1,N, ,Y,3.8,2021
65087,554,N, ,N, ,2021
65088,510,N, ,N, ,2021
65089,05452,N, ,N, ,2021
65092,634,N, ,N, ,2021
65093,633,N, ,N, ,2021
65094,314,Y,4,N, ,2021
65095,196,N, ,N, ,2021
65110,RID,N, ,N, ,2021
65111,THU,N, ,N, ,2021
65114,196PV,N, ,Y,3.8,2021
65122,GEN1,N, ,N, ,2021
65127,BELL,Y,13.3,N, ,2021
65130,PV1,Y,2,N, ,2021
65131,PV1,N, ,N, ,2021
65131,PV2,N, ,N, ,2021
65133,BENRD,N, ,Y,1.2,2021
65152,CLINT,N, ,N, ,2021
65168,FHF,Y,1.1,N, ,2021
65169,VDK,Y,1.5,N, ,2021
65174,PV1,N, ,N, ,2021
65175,PV1,N, ,N, ,2021
65177,DSPV1,Y,1.6,N, ,2021
65178,MTNS4,N, ,Y,1.5,2021
65183,671,N, ,N, ,2021
65184,674,N, ,N, ,2021
65185,GEN1,N, ,N, ,2021
65186,GEN1,N, ,N, ,2021
65187,GEN1,N, ,N, ,2021
65188,GEN1,N, ,N, ,2021
65216,673,Y,1.7,N, ,2021
65217,SGOSH,Y,6.9,N, ,2021
65227,401,N, ,N, ,2021
65228,RP21,N, ,N, ,2021
